0,20,-0.0221,4.5000,0.4921,0.0000,0.0000,1,0.0080,1.5027,collision,0.2486,2.3995
1,9,-2.4741,1.7304,0.4962,0.0000,0.0000,0,0.0067,1.3048,collision,0.2736,1.9995
2,39,21.0953,15.4416,0.4907,0.0000,0.0000,5,0.0132,1.5390,goal,0.5628,5.0476
3,18,0.6726,3.9446,0.4903,0.0000,0.0000,1,0.0090,1.5301,collision,0.2702,2.4072
4,15,0.3111,3.9468,0.4943,0.0000,0.0000,1,0.0115,1.4968,collision,0.3226,2.3975
5,11,0.3414,3.9539,0.4912,0.0000,0.0000,1,0.0144,1.5509,collision,0.4245,2.3857
6,63,16.1909,15.1237,0.4913,0.0000,0.0000,5,0.0108,1.5520,goal,0.2917,3.9863
7,14,0.3799,3.9783,0.4913,0.0000,0.0000,1,0.0141,1.4626,collision,0.3494,2.4131
8,13,0.3030,3.9433,0.4901,0.0000,0.0000,1,0.0137,1.4959,collision,0.3659,2.4008
9,15,0.2776,4.1128,0.4914,0.0000,0.0000,1,0.0114,1.5488,collision,0.3178,2.4012
10,10,0.6499,3.9450,0.4893,0.0000,0.0000,1,0.0160,1.7254,collision,0.4654,2.4103
11,12,0.0921,4.5590,0.4938,0.0000,0.0000,1,0.0157,1.6200,collision,0.4039,2.3994
12,20,0.6411,3.9886,0.4898,0.0000,0.0000,1,0.0108,1.7499,collision,0.2505,2.3893
13,16,0.3488,3.9565,0.4900,0.0000,0.0000,1,0.0095,1.4740,collision,0.3066,2.4017
14,37,0.5551,3.9429,0.4912,0.0000,0.0000,1,0.0095,1.4100,collision,0.1538,2.4224
15,17,0.8018,4.8549,0.4880,0.0000,0.0000,1,0.0119,1.5028,collision,0.2938,2.3967
16,19,-2.4078,2.7759,0.4927,0.0000,0.0000,0,0.0082,1.6378,collision,0.1525,2.0159
17,28,0.7889,3.9908,0.4900,0.0000,0.0000,1,0.0131,1.5845,collision,0.1852,2.3980
18,9,-1.9797,0.3277,0.4915,0.0000,0.0000,0,0.0109,1.3532,collision,0.2516,2.0120
19,6,-2.0140,1.0044,0.4938,0.0000,0.0000,0,0.0144,1.8245,collision,0.3604,2.0125
20,18,0.2963,4.0166,0.4893,0.0000,0.0000,1,0.0116,1.7377,collision,0.2787,2.3881
21,10,0.5047,4.0221,0.4888,0.0000,0.0000,1,0.0169,1.5366,collision,0.4602,2.4088
22,17,0.2840,3.9347,0.4907,0.0000,0.0000,1,0.0091,1.4786,collision,0.2885,2.3762
23,22,0.6608,3.9339,0.4912,0.0000,0.0000,1,0.0128,1.3442,collision,0.2286,2.4051
24,17,0.2555,3.9436,0.4918,0.0000,0.0000,1,0.0084,1.6602,collision,0.2945,2.3920
25,10,-2.5205,1.7843,0.4970,0.0000,0.0000,0,0.0079,1.5182,collision,0.2527,2.0138
26,12,-0.0026,3.1725,0.4931,0.0000,0.0000,1,0.0098,1.6167,collision,0.4036,2.4079
27,8,-2.3299,0.3936,0.4955,0.0000,0.0000,0,0.0040,1.2593,out,0.2880,2.0013
28,14,0.6010,3.9326,0.4879,0.0000,0.0000,1,0.0096,1.5823,collision,0.3350,2.4032
29,25,0.8433,4.0336,0.4904,0.0000,0.0000,1,0.0106,1.4906,collision,0.2117,2.4010
30,18,0.7773,3.9297,0.4899,0.0000,0.0000,1,0.0086,1.3524,collision,0.2765,2.4067
31,12,0.5879,3.9613,0.4910,0.0000,0.0000,1,0.0136,1.6123,collision,0.4082,2.4104
32,31,0.8024,4.6402,0.4901,0.0000,0.0000,1,0.0099,1.4567,collision,0.1757,2.4183
33,19,0.3196,3.9721,0.4899,0.0000,0.0000,1,0.0100,1.5021,collision,0.2625,2.4038
34,35,-2.4183,2.8385,0.4919,0.0000,0.0000,0,0.0086,1.4244,collision,0.0840,2.0043
35,22,0.5257,3.9787,0.4906,0.0000,0.0000,1,0.0107,1.2799,collision,0.2249,2.4105
36,17,0.4080,3.9320,0.4893,0.0000,0.0000,1,0.0108,1.3201,collision,0.2847,2.4243
37,33,2.5772,7.9341,0.4925,0.0000,0.0000,2,0.0099,1.3953,collision,0.2520,2.8210
38,12,-1.4710,2.2457,0.4890,0.0000,0.0000,0,0.0142,1.3187,collision,0.2101,2.0216
39,15,0.3879,3.9815,0.4900,0.0000,0.0000,1,0.0128,1.6494,collision,0.3412,2.3882
40,38,0.2552,4.9354,0.4913,0.0000,0.0000,1,0.0086,1.4907,collision,0.1479,2.4140
41,10,-1.4789,0.6869,0.4877,0.0000,0.0000,0,0.0164,1.6987,collision,0.2479,2.0155
42,31,2.4969,7.2627,0.4924,0.0000,0.0000,2,0.0104,1.5985,collision,0.2704,2.7966
43,18,0.7139,3.9391,0.4895,0.0000,0.0000,1,0.0125,1.4535,collision,0.2661,2.3853
44,10,0.0889,3.0886,0.4951,0.0000,0.0000,1,0.0116,1.6014,collision,0.4828,2.3959
45,27,-0.0490,3.9013,0.4925,0.0000,0.0000,1,0.0089,1.3025,collision,0.1902,2.4031
46,10,-1.4219,1.5324,0.4873,0.0000,0.0000,0,0.0159,1.5406,collision,0.2538,2.0076
47,30,2.5610,7.3973,0.4938,0.0000,0.0000,2,0.0104,1.5245,collision,0.2748,2.7962
48,12,0.3939,3.9615,0.4920,0.0000,0.0000,1,0.0110,1.3651,collision,0.3872,2.4109
49,18,0.4265,3.9388,0.4902,0.0000,0.0000,1,0.0087,1.4961,collision,0.2768,2.3870
50,12,0.5608,3.9383,0.4879,0.0000,0.0000,1,0.0167,1.6284,collision,0.3911,2.3843
51,42,15.5647,15.3939,0.4916,0.0000,0.0000,5,0.0138,1.4376,goal,0.4042,3.9804
52,17,0.3905,3.9514,0.4909,0.0000,0.0000,1,0.0084,1.4563,collision,0.2816,2.3806
53,11,0.7666,3.9357,0.4896,0.0000,0.0000,1,0.0164,1.6290,collision,0.4297,2.3864
54,14,0.3400,3.9477,0.4903,0.0000,0.0000,1,0.0121,1.6687,collision,0.3396,2.3974
55,41,2.3248,7.2236,0.4937,0.0000,0.0000,2,0.0105,1.3318,collision,0.2123,2.7919
56,55,15.6763,15.6614,0.4911,0.0000,0.0000,5,0.0116,1.4156,goal,0.3172,3.9809
57,21,0.3798,4.0168,0.4921,0.0000,0.0000,1,0.0122,1.2160,collision,0.2459,2.3966
58,19,0.3169,3.9453,1.0495,0.0000,0.0000,1,0.0125,1.0495,collision,0.2526,2.3958
59,4,-2.0088,0.0000,0.4940,0.0000,0.0000,0,-0.0016,1.1728,out,0.5067,1.9896
60,11,0.2809,3.9406,0.4937,0.0000,0.0000,1,0.0126,1.5975,collision,0.4335,2.4054
61,15,0.4598,3.9404,0.4909,0.0000,0.0000,1,0.0108,1.3511,collision,0.3202,2.4108
62,23,0.2790,3.9622,0.4912,0.0000,0.0000,1,0.0098,1.4610,collision,0.2249,2.3811
63,65,16.9162,15.4676,0.4898,0.0000,0.0000,5,0.0142,1.4650,goal,0.2793,3.9791
64,32,0.2046,3.9462,0.4945,0.0000,0.0000,1,0.0092,1.3573,collision,0.1751,2.3923
65,27,0.3687,3.9174,0.4921,0.0000,0.0000,1,0.0096,1.2109,collision,0.1882,2.3945
66,19,0.4456,3.9440,0.4910,0.0000,0.0000,1,0.0076,1.3191,collision,0.2621,2.3912
67,14,0.2830,3.9544,0.4910,0.0000,0.0000,1,0.0145,1.6999,collision,0.3428,2.3969
68,11,0.4555,4.0053,0.4915,0.0000,0.0000,1,0.0146,1.6500,collision,0.4210,2.3953
69,25,0.6941,3.9517,0.4908,0.0000,0.0000,1,0.0106,1.3331,collision,0.2042,2.3901
70,78,15.0015,15.2139,1.0251,0.0000,0.0000,5,0.0103,1.0251,goal,0.2232,3.9988
71,14,0.0622,3.2482,0.4959,0.0000,0.0000,1,0.0110,1.2187,collision,0.3449,2.4019
72,22,0.4912,3.9089,0.4908,0.0000,0.0000,1,0.0107,1.5674,collision,0.2339,2.4005
73,61,15.4556,15.2148,0.4912,0.0000,0.0000,5,0.0114,1.4298,goal,0.2869,3.9833
74,64,15.4374,15.3160,0.4906,0.0000,0.0000,5,0.0115,1.3987,goal,0.2771,3.9825
75,33,0.5445,3.9646,0.4928,0.0000,0.0000,1,0.0091,1.3103,collision,0.1654,2.4148
76,10,-1.4342,1.4877,0.4879,0.0000,0.0000,0,0.0140,1.4116,collision,0.2530,2.0030
77,13,0.5830,3.9621,0.4885,0.0000,0.0000,1,0.0125,1.4670,collision,0.3612,2.3898
78,6,-1.9923,0.1238,0.4930,0.0000,0.0000,0,0.0078,1.6023,collision,0.3539,2.0117
79,3,-2.0206,0.0000,0.4895,0.0000,0.0000,0,0.0006,1.1421,out,0.6687,1.9974
80,16,-2.4940,1.7673,0.4957,0.0000,0.0000,0,0.0068,1.3427,collision,0.1564,2.0131
81,16,0.6401,3.9522,0.4875,0.0000,0.0000,1,0.0115,1.3821,collision,0.3048,2.4072
82,26,0.5098,3.9427,0.4910,0.0000,0.0000,1,0.0080,1.4425,collision,0.1943,2.3873
83,24,0.8319,5.0577,0.4894,0.0000,0.0000,1,0.0108,1.5103,collision,0.2205,2.3940
84,12,0.3776,3.9963,0.4928,0.0000,0.0000,1,0.0166,1.5944,collision,0.3921,2.3803
85,26,2.9767,6.6811,0.4917,0.0000,0.0000,2,0.0116,1.4269,collision,0.3052,2.7907
86,41,3.8148,8.7264,0.4900,0.0000,0.0000,2,0.0121,1.3542,collision,0.2093,2.7833
87,53,2.6637,8.4910,0.4921,0.0000,0.0000,2,0.0102,1.2767,collision,0.1670,2.8027
88,4,-2.0756,0.0000,0.4920,0.0000,0.0000,0,0.0023,1.5605,out,0.5252,1.9915
89,9,0.3864,3.9782,0.4912,0.0000,0.0000,1,0.0143,1.5261,collision,0.5020,2.3894
90,17,0.6130,3.9206,0.4898,0.0000,0.0000,1,0.0114,1.5567,collision,0.2896,2.4010
91,13,0.3967,3.9917,0.4909,0.0000,0.0000,1,0.0124,1.5651,collision,0.3548,2.3871
92,13,0.6339,3.9698,0.4857,0.0000,0.0000,1,0.0123,1.5362,collision,0.3656,2.4008
93,20,0.7432,3.9659,0.4900,0.0000,0.0000,1,0.0120,1.4142,collision,0.2556,2.3859
94,14,0.8082,3.9802,0.4893,0.0000,0.0000,1,0.0137,1.3555,collision,0.3447,2.4205
95,20,0.5448,3.9200,0.4921,0.0000,0.0000,1,0.0127,1.4288,collision,0.2567,2.3972
96,19,0.3738,3.9642,0.4891,0.0000,0.0000,1,0.0099,1.2117,collision,0.2626,2.3949
97,5,-1.9688,0.4122,0.4933,0.0000,0.0000,0,0.0160,1.4506,collision,0.4200,2.0235
98,25,2.2511,7.2705,0.4928,0.0000,0.0000,2,0.0115,1.5657,collision,0.3341,2.7910
99,15,0.6637,3.9681,0.4886,0.0000,0.0000,1,0.0110,1.4540,collision,0.3179,2.3957
100,17,0.3412,4.2155,0.4933,0.0000,0.0000,1,0.0106,1.4968,collision,0.2905,2.4219
101,11,0.3847,3.9517,0.4897,0.0000,0.0000,1,0.0078,1.4382,collision,0.4095,2.4010
102,22,-2.4832,1.7915,0.4942,0.0000,0.0000,0,0.0070,1.2394,collision,0.1194,2.0058
103,38,0.4810,3.9621,0.4900,0.0000,0.0000,1,0.0090,1.2952,collision,0.1451,2.3877
104,29,0.3477,3.9784,0.4897,0.0000,0.0000,1,0.0087,1.3981,collision,0.1819,2.3934
105,10,0.3782,3.9454,0.4900,0.0000,0.0000,1,0.0120,1.6337,collision,0.4560,2.3894
106,17,0.0434,3.2567,0.4939,0.0000,0.0000,1,0.0093,1.5515,collision,0.2879,2.4069
107,57,15.6034,15.1693,0.4912,0.0000,0.0000,5,0.0113,1.5415,goal,0.3077,3.9905
108,8,0.4631,3.9710,0.4895,0.0000,0.0000,1,0.0151,1.8683,collision,0.5707,2.4056
109,10,-1.4500,1.8814,0.4886,0.0000,0.0000,0,0.0157,1.6240,collision,0.2539,2.0197
110,16,0.4709,3.9805,0.4896,0.0000,0.0000,1,0.0101,1.5203,collision,0.3005,2.4103
111,40,2.9089,6.4127,0.4917,0.0000,0.0000,2,0.0099,1.3757,collision,0.2038,2.7942
112,57,2.6797,7.9975,0.4916,0.0000,0.0000,2,0.0094,1.2286,collision,0.1605,2.7826
113,52,0.0250,3.8666,0.4906,0.0000,0.0000,1,0.0061,1.3433,collision,0.1118,2.4096
114,3,-1.9981,0.0000,0.4942,0.0000,0.0000,0,0.0122,1.9181,collision,0.6856,2.0138
115,12,0.5803,3.9715,0.4898,0.0000,0.0000,1,0.0125,1.8046,collision,0.4071,2.3819
116,15,0.2897,3.9370,1.0764,0.0000,0.0000,1,0.0095,1.0764,collision,0.3060,2.3868
117,11,0.5036,3.9407,0.4894,0.0000,0.0000,1,0.0091,1.6459,collision,0.4229,2.3878
118,16,0.8207,4.0014,1.1149,0.0000,0.0000,1,0.0153,1.1149,collision,0.3003,2.4136
119,21,0.9925,3.6546,0.4860,0.0000,0.0000,1,0.0133,1.3891,collision,0.2455,2.4121
120,45,2.6288,7.4365,0.4919,0.0000,0.0000,2,0.0098,1.3379,collision,0.1821,2.8009
121,9,0.5502,3.9566,0.4897,0.0000,0.0000,1,0.0130,1.6138,collision,0.5134,2.3822
122,15,0.5708,3.9736,0.4902,0.0000,0.0000,1,0.0137,1.5254,collision,0.3163,2.4040
123,20,0.0187,4.4088,0.4929,0.0000,0.0000,1,0.0121,1.4502,collision,0.2700,2.4338
124,25,3.1223,6.5628,0.4918,0.0000,0.0000,2,0.0118,1.3858,collision,0.3278,2.7993
125,32,3.0770,6.5269,0.4916,0.0000,0.0000,2,0.0125,1.2472,collision,0.2535,2.7998
126,19,0.8027,4.1492,0.4869,0.0000,0.0000,1,0.0124,1.4196,collision,0.2672,2.3937
127,11,0.3208,3.9509,0.4894,0.0000,0.0000,1,0.0124,1.7268,collision,0.4258,2.4052
128,19,-2.7248,1.7221,0.4938,0.0000,0.0000,0,0.0022,1.2764,collision,0.1409,1.9997
129,21,0.4470,3.9681,0.4918,0.0000,0.0000,1,0.0078,1.5000,collision,0.2272,2.4048
130,22,0.3903,3.9299,0.4923,0.0000,0.0000,1,0.0115,1.2381,collision,0.2223,2.3830
131,16,0.6339,3.9474,0.4883,0.0000,0.0000,1,0.0106,1.3151,collision,0.2975,2.3778
132,33,-0.0360,3.5446,0.4921,0.0000,0.0000,1,0.0094,1.3769,collision,0.1703,2.4112
133,20,0.3945,3.9465,0.4918,0.0000,0.0000,1,0.0143,1.3160,collision,0.2462,2.3926
134,5,-2.0710,0.0000,0.4957,0.0000,0.0000,0,0.0068,1.2054,out,0.4234,2.0112
135,20,0.3856,3.9354,0.4926,0.0000,0.0000,1,0.0122,1.3823,collision,0.2482,2.4063
136,17,0.3390,3.9579,1.0624,0.0000,0.0000,1,0.0118,1.0624,collision,0.2787,2.3959
137,30,0.2299,5.9354,0.4929,0.0000,0.0000,1,0.0104,1.2925,collision,0.1676,2.4064
138,15,0.2353,5.6387,0.4913,0.0000,0.0000,1,0.0133,1.4580,collision,0.3165,2.3834
139,17,0.3668,3.9439,0.4902,0.0000,0.0000,1,0.0119,1.2754,collision,0.2928,2.3959
140,30,0.4294,3.9626,0.4916,0.0000,0.0000,1,0.0125,1.2916,collision,0.1854,2.3979
141,18,-2.4063,2.0301,0.4927,0.0000,0.0000,0,0.0092,1.3651,collision,0.1512,2.0184
142,4,-1.9361,0.0000,0.4869,0.0000,0.0000,0,0.0125,1.3377,out,0.5299,2.0211
143,14,0.4413,3.9763,0.4909,0.0000,0.0000,1,0.0154,1.5172,collision,0.3475,2.3749
144,14,0.5939,3.9624,1.2242,0.0000,0.0000,1,0.0111,1.2242,collision,0.3308,2.3846
145,19,0.2624,3.9685,0.4912,0.0000,0.0000,1,0.0112,1.3750,collision,0.2576,2.4059
146,21,0.7820,3.9287,0.9328,0.0000,0.0000,1,0.0116,0.9328,collision,0.2298,2.3903
147,17,0.6808,3.9340,0.4900,0.0000,0.0000,1,0.0108,1.3864,collision,0.2777,2.3846
148,21,0.5739,3.9580,0.4880,0.0000,0.0000,1,0.0110,1.3958,collision,0.2478,2.4219
149,15,0.7986,3.9935,0.4890,0.0000,0.0000,1,0.0139,1.3916,collision,0.3276,2.4045
150,5,-2.0007,0.8852,0.4930,0.0000,0.0000,0,0.0133,1.6819,collision,0.4145,2.0219
151,15,0.2892,4.0511,0.4915,0.0000,0.0000,1,0.0133,1.4578,collision,0.3148,2.3937
152,27,0.5311,3.9434,0.4911,0.0000,0.0000,1,0.0105,1.2758,collision,0.1867,2.3929
153,16,0.2893,5.0185,0.4914,0.0000,0.0000,1,0.0117,1.3034,collision,0.3026,2.4227
154,33,3.9710,8.7504,0.4880,0.0000,0.0000,2,0.0145,1.3460,collision,0.2435,2.7939
155,17,0.6917,3.9554,0.4887,0.0000,0.0000,1,0.0093,1.2680,collision,0.2844,2.4003
156,41,2.5531,7.3749,0.4922,0.0000,0.0000,2,0.0102,1.3008,collision,0.2021,2.8090
157,17,0.4214,3.9718,0.4922,0.0000,0.0000,1,0.0103,1.3406,collision,0.2822,2.3878
158,13,0.4585,3.9341,0.4911,0.0000,0.0000,1,0.0121,1.3666,collision,0.3565,2.3968
159,75,17.0721,15.3217,0.4888,0.0000,0.0000,5,0.0139,1.2321,goal,0.2390,3.9876
160,16,0.3263,3.9403,0.4894,0.0000,0.0000,1,0.0125,1.3981,collision,0.3089,2.3907
161,18,0.6340,3.9417,0.4889,0.0000,0.0000,1,0.0097,1.2199,collision,0.2639,2.4031
162,12,0.5339,3.9773,0.4896,0.0000,0.0000,1,0.0127,1.6163,collision,0.3860,2.3912
163,14,0.5578,3.9255,0.4922,0.0000,0.0000,1,0.0132,1.3775,collision,0.3481,2.3962
164,45,0.4681,3.9308,0.4918,0.0000,0.0000,1,0.0075,1.1607,collision,0.1206,2.3983
165,27,0.3603,3.9257,0.4927,0.0000,0.0000,1,0.0072,1.2426,collision,0.1834,2.3913
166,17,0.5608,3.9197,0.4912,0.0000,0.0000,1,0.0094,1.2334,collision,0.2877,2.3960
167,18,0.4616,3.9036,0.4921,0.0000,0.0000,1,0.0124,1.2778,collision,0.2628,2.4181
168,15,-2.4083,2.7897,0.4943,0.0000,0.0000,0,0.0085,1.2529,collision,0.1677,2.0071
169,15,0.2865,4.1099,0.4928,0.0000,0.0000,1,0.0105,1.3323,collision,0.3139,2.4246
170,14,0.0454,3.6743,0.4965,0.0000,0.0000,1,0.0091,1.2562,collision,0.3429,2.4057
171,22,0.4560,3.9274,0.4900,0.0000,0.0000,1,0.0113,1.4044,collision,0.2265,2.3922
172,8,-2.0773,0.0000,0.4930,0.0000,0.0000,0,0.0076,1.1569,out,0.2851,2.0124
173,15,0.4387,4.0074,0.4913,0.0000,0.0000,1,0.0122,1.1960,collision,0.3141,2.3753
174,19,0.4127,3.9501,0.4923,0.0000,0.0000,1,0.0120,1.4394,collision,0.2605,2.3995
175,41,3.1000,6.6765,0.4922,0.0000,0.0000,2,0.0106,1.2470,collision,0.2002,2.7985
176,19,0.4834,3.9531,0.4903,0.0000,0.0000,1,0.0097,1.2195,collision,0.2519,2.4046
177,19,0.0685,3.7007,0.4925,0.0000,0.0000,1,0.0102,1.3666,collision,0.2652,2.4065
178,34,0.6240,3.9738,0.4898,0.0000,0.0000,1,0.0087,1.3195,collision,0.1577,2.4187
179,18,0.5566,3.9309,0.4897,0.0000,0.0000,1,0.0108,1.1604,collision,0.2789,2.3894
180,24,0.3569,3.9699,0.4909,0.0000,0.0000,1,0.0122,1.3752,collision,0.2110,2.3783
181,71,16.1756,15.4766,0.4910,0.0000,0.0000,5,0.0113,1.3210,goal,0.2564,3.9868
182,9,0.6415,3.9607,0.4867,0.0000,0.0000,1,0.0154,1.7030,collision,0.5186,2.3920
183,15,-2.4590,1.7729,0.4953,0.0000,0.0000,0,0.0068,1.2234,collision,0.1651,2.0175
184,25,0.5823,3.9289,0.4903,0.0000,0.0000,1,0.0107,1.2723,collision,0.2005,2.3970
185,4,-1.9666,0.9057,0.4907,0.0000,0.0000,0,0.0190,2.1078,collision,0.5140,2.0147
186,17,0.3151,3.9403,0.4912,0.0000,0.0000,1,0.0100,1.3781,collision,0.2871,2.4082
187,27,0.2795,5.0244,0.4919,0.0000,0.0000,1,0.0101,1.2098,collision,0.1830,2.4071
188,12,0.3476,3.9426,0.4912,0.0000,0.0000,1,0.0126,1.5717,collision,0.3843,2.3988
189,18,0.3196,3.9557,0.4927,0.0000,0.0000,1,0.0111,1.2882,collision,0.2657,2.3976
190,15,0.7760,3.9442,0.4904,0.0000,0.0000,1,0.0151,1.2008,collision,0.3229,2.3855
191,14,0.5738,3.9253,0.4885,0.0000,0.0000,1,0.0090,1.4118,collision,0.3339,2.3839
192,16,0.2811,4.0246,1.0132,0.0000,0.0000,1,0.0101,1.0132,collision,0.2928,2.3919
193,16,0.2128,5.3369,0.4933,0.0000,0.0000,1,0.0121,1.4858,collision,0.3058,2.3986
194,40,3.7541,8.7459,0.9835,0.0000,0.0000,2,0.0129,0.9835,collision,0.2005,2.8228
195,19,0.6181,3.9687,0.4892,0.0000,0.0000,1,0.0097,1.1866,collision,0.2560,2.3828
196,9,0.4005,3.9747,0.4896,0.0000,0.0000,1,0.0163,1.6541,collision,0.5021,2.4039
197,12,0.4609,3.9469,0.4891,0.0000,0.0000,1,0.0134,1.3381,collision,0.3822,2.3828
198,46,7.3389,10.1704,0.4901,0.0000,0.0000,3,0.0141,1.4184,collision,0.2579,3.1920
199,26,0.6897,3.9359,0.4912,0.0000,0.0000,1,0.0130,1.2245,collision,0.1990,2.3968
200,8,-1.9956,0.4303,0.4938,0.0000,0.0000,0,0.0113,1.1831,collision,0.2652,2.0191
201,19,0.7290,3.9364,0.4906,0.0000,0.0000,1,0.0113,1.3824,collision,0.2594,2.4054
202,18,-0.0493,3.8272,0.4969,0.0000,0.0000,1,0.0093,1.1720,collision,0.2764,2.3996
203,13,0.3524,3.9325,0.4906,0.0000,0.0000,1,0.0127,1.2647,collision,0.3546,2.3985
